ConditionName,Fatalities,CountryISO,Admin1Name,CityName,PeriodStartDate,PeriodEndDate,CountValue,
Mumps,0,US,KENTUCKY,LOUISVILLE,12/13/31,12/19/31,1,6
Mumps,0,US,OHIO,COLUMBUS,12/13/31,12/19/31,3,6
Mumps,0,US,TENNESSEE,NASHVILLE,12/13/31,12/19/31,0,6
Mumps,0,US,TEXAS,GALVESTON,12/13/31,12/19/31,0,6
Mumps,0,US,IOWA,DAVENPORT,12/13/31,12/19/31,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,12/13/31,12/19/31,4,6
Mumps,0,US,ALABAMA,MOBILE,12/13/31,12/19/31,0,6
Mumps,0,US,NEW JERSEY,NEWARK,12/13/31,12/19/31,7,6
Mumps,0,US,NEW JERSEY,CAMDEN,12/13/31,12/19/31,0,6
Mumps,0,US,INDIANA,INDIANAPOLIS,12/13/31,12/19/31,48,6
Mumps,0,US,DELAWARE,WILMINGTON,12/13/31,12/19/31,0,6
Mumps,0,US,FLORIDA,TAMPA,12/13/31,12/19/31,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,12/13/31,12/19/31,0,6
Mumps,0,US,NEBRASKA,OMAHA,12/13/31,12/19/31,0,6
Mumps,0,US,TENNESSEE,MEMPHIS,12/13/31,12/19/31,0,6
Mumps,0,US,MARYLAND,CUMBERLAND,12/13/31,12/19/31,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,12/13/31,12/19/31,6,6
Mumps,0,US,WISCONSIN,RACINE,12/13/31,12/19/31,59,6
Mumps,0,US,GEORGIA,BRUNSWICK,12/13/31,12/19/31,1,6
Mumps,0,US,MICHIGAN,FLINT,12/13/31,12/19/31,15,6
Mumps,0,US,VIRGINIA,LYNCHBURG,12/13/31,12/19/31,0,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,12/13/31,12/19/31,45,6
Mumps,0,US,TEXAS,FORT WORTH,12/13/31,12/19/31,0,6
Mumps,0,US,COLORADO,PUEBLO,12/13/31,12/19/31,0,6
Mumps,0,US,PENNSYLVANIA,SCRANTON,12/13/31,12/19/31,0,6
Mumps,0,US,TEXAS,HOUSTON,12/13/31,12/19/31,0,6
Mumps,0,US,WASHINGTON,SEATTLE,12/13/31,12/19/31,24,6
Mumps,0,US,WASHINGTON,SPOKANE,12/13/31,12/19/31,0,6
Mumps,0,US,NEW YORK,SYRACUSE,12/13/31,12/19/31,1,6
Mumps,0,US,MARYLAND,FREDERICK,12/13/31,12/19/31,0,6
Mumps,0,US,NEW HAMPSHIRE,NASHUA,12/13/31,12/19/31,0,6
Mumps,0,US,UTAH,SALT LAKE CITY,12/13/31,12/19/31,1,6
Mumps,0,US,WISCONSIN,SUPERIOR,12/13/31,12/19/31,11,6
Mumps,0,US,NORTH CAROLINA,WINSTON-SALEM,12/13/31,12/19/31,1,6
Mumps,0,US,ARKANSAS,FORT SMITH,12/13/31,12/19/31,1,6
Mumps,0,US,MONTANA,HELENA,12/13/31,12/19/31,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,12/13/31,12/19/31,1,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,12/13/31,12/19/31,0,6
Mumps,0,US,WASHINGTON,TACOMA,12/13/31,12/19/31,3,6
Mumps,0,US,ALABAMA,BIRMINGHAM,12/13/31,12/19/31,3,6
Mumps,0,US,ALABAMA,MONTGOMERY,12/13/31,12/19/31,3,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,12/13/31,12/19/31,1,6
Mumps,0,US,GEORGIA,ATLANTA,12/13/31,12/19/31,1,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,12/13/31,12/19/31,0,6
Mumps,0,US,VIRGINIA,NORFOLK,12/13/31,12/19/31,4,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,12/13/31,12/19/31,0,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,12/13/31,12/19/31,0,6
Mumps,0,US,INDIANA,TERRE HAUTE,12/13/31,12/19/31,0,6
Mumps,0,US,KANSAS,WICHITA,12/13/31,12/19/31,0,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,12/13/31,12/19/31,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,12/13/31,12/19/31,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,12/13/31,12/19/31,2,6
Mumps,0,US,MONTANA,MISSOULA,12/13/31,12/19/31,0,6
Mumps,0,US,TEXAS,DALLAS,12/13/31,12/19/31,0,6
Mumps,0,US,OREGON,PORTLAND,12/13/31,12/19/31,15,6
Mumps,0,US,TEXAS,SAN ANTONIO,12/13/31,12/19/31,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,12/13/31,12/19/31,0,6
Mumps,0,US,MONTANA,GREAT FALLS,12/13/31,12/19/31,0,6
Mumps,0,US,KENTUCKY,COVINGTON,12/13/31,12/19/31,0,6
Mumps,0,US,VIRGINIA,ROANOKE,12/13/31,12/19/31,0,6
Mumps,0,US,KENTUCKY,LEXINGTON,12/13/31,12/19/31,0,6
Mumps,0,US,IOWA,DES MOINES,12/13/31,12/19/31,0,6
Mumps,0,US,KANSAS,TOPEKA,12/13/31,12/19/31,0,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,12/13/31,12/19/31,1,6
Mumps,0,US,NORTH DAKOTA,FARGO,12/13/31,12/19/31,0,6
Mumps,0,US,CONNECTICUT,HARTFORD,12/13/31,12/19/31,7,6
Mumps,0,US,NEW JERSEY,TRENTON,12/13/31,12/19/31,3,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,12/13/31,12/19/31,0,6
Mumps,0,US,IOWA,SIOUX CITY,12/13/31,12/19/31,0,6
Mumps,0,US,INDIANA,FORT WAYNE,12/13/31,12/19/31,0,6
Mumps,0,US,MONTANA,BILLINGS,12/13/31,12/19/31,0,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,12/13/31,12/19/31,0,6
Mumps,0,US,NEVADA,RENO,12/13/31,12/19/31,0,6
Mumps,0,US,ARIZONA,PHOENIX,12/13/31,12/19/31,0,6
Mumps,0,US,WISCONSIN,MADISON,12/13/31,12/19/31,0,6
Mumps,0,US,WISCONSIN,KENOSHA,12/13/31,12/19/31,4,6
Mumps,0,US,OKLAHOMA,MUSKOGEE,12/13/31,12/19/31,1,6
Mumps,0,US,VERMONT,BARRE,12/13/31,12/19/31,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,12/13/31,12/19/31,0,6
Mumps,0,US,IOWA,WATERLOO,12/13/31,12/19/31,1,6
Mumps,0,US,FLORIDA,MIAMI,12/13/31,12/19/31,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,12/6/31,12/12/31,13,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,12/6/31,12/12/31,0,6
Mumps,0,US,VIRGINIA,RICHMOND,12/6/31,12/12/31,0,6
Mumps,0,US,OHIO,CLEVELAND,12/6/31,12/12/31,73,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,12/6/31,12/12/31,2,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,12/6/31,12/12/31,41,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,12/6/31,12/12/31,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,12/6/31,12/12/31,0,6
Mumps,0,US,OHIO,CINCINNATI,12/6/31,12/12/31,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,12/6/31,12/12/31,0,6
Mumps,0,US,ILLINOIS,CHICAGO,12/6/31,12/12/31,3,6
Mumps,0,US,MASSACHUSETTS,BOSTON,12/6/31,12/12/31,16,6
Mumps,0,US,MICHIGAN,DETROIT,12/6/31,12/12/31,5,6
Mumps,0,US,WISCONSIN,MILWAUKEE,12/6/31,12/12/31,50,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,12/6/31,12/12/31,28,6
Mumps,0,US,MISSOURI,KANSAS CITY,12/6/31,12/12/31,0,6
Mumps,0,US,NEW YORK,ROCHESTER,12/6/31,12/12/31,8,6
Mumps,0,US,COLORADO,DENVER,12/6/31,12/12/31,5,6
Mumps,0,US,OHIO,TOLEDO,12/6/31,12/12/31,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,12/6/31,12/12/31,0,6
Mumps,0,US,PENNSYLVANIA,READING,12/6/31,12/12/31,1,6
Mumps,0,US,GEORGIA,SAVANNAH,12/6/31,12/12/31,0,6
Mumps,0,US,MAINE,PORTLAND,12/6/31,12/12/31,1,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,12/6/31,12/12/31,10,6
Mumps,0,US,NEW YORK,BUFFALO,12/6/31,12/12/31,1,6
Mumps,0,US,OHIO,COLUMBUS,12/6/31,12/12/31,2,6
Mumps,0,US,TENNESSEE,NASHVILLE,12/6/31,12/12/31,0,6
Mumps,0,US,TEXAS,GALVESTON,12/6/31,12/12/31,0,6
Mumps,0,US,IOWA,DAVENPORT,12/6/31,12/12/31,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,12/6/31,12/12/31,12,6
Mumps,0,US,ALABAMA,MOBILE,12/6/31,12/12/31,0,6
Mumps,0,US,NEW JERSEY,NEWARK,12/6/31,12/12/31,8,6
Mumps,0,US,NEW JERSEY,CAMDEN,12/6/31,12/12/31,0,6
Mumps,0,US,INDIANA,INDIANAPOLIS,12/6/31,12/12/31,47,6
Mumps,0,US,DELAWARE,WILMINGTON,12/6/31,12/12/31,0,6
Mumps,0,US,FLORIDA,TAMPA,12/6/31,12/12/31,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,12/6/31,12/12/31,1,6
Mumps,0,US,NEBRASKA,OMAHA,12/6/31,12/12/31,2,6
Mumps,0,US,TENNESSEE,MEMPHIS,12/6/31,12/12/31,1,6
Mumps,0,US,MARYLAND,CUMBERLAND,12/6/31,12/12/31,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,12/6/31,12/12/31,0,6
Mumps,0,US,WISCONSIN,RACINE,12/6/31,12/12/31,26,6
Mumps,0,US,GEORGIA,BRUNSWICK,12/6/31,12/12/31,1,6
Mumps,0,US,MICHIGAN,FLINT,12/6/31,12/12/31,41,6
Mumps,0,US,VIRGINIA,LYNCHBURG,12/6/31,12/12/31,2,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,12/6/31,12/12/31,69,6
Mumps,0,US,TEXAS,FORT WORTH,12/6/31,12/12/31,0,6
Mumps,0,US,COLORADO,PUEBLO,12/6/31,12/12/31,0,6
Mumps,0,US,PENNSYLVANIA,SCRANTON,12/6/31,12/12/31,0,6
Mumps,0,US,TEXAS,HOUSTON,12/6/31,12/12/31,1,6
Mumps,0,US,WASHINGTON,SEATTLE,12/6/31,12/12/31,7,6
Mumps,0,US,WASHINGTON,SPOKANE,12/6/31,12/12/31,0,6
Mumps,0,US,NEW YORK,SYRACUSE,12/6/31,12/12/31,1,6
Mumps,0,US,MARYLAND,FREDERICK,12/6/31,12/12/31,0,6
Mumps,0,US,NEW HAMPSHIRE,NASHUA,12/6/31,12/12/31,0,6
Mumps,0,US,UTAH,SALT LAKE CITY,12/6/31,12/12/31,1,6
Mumps,0,US,WISCONSIN,SUPERIOR,12/6/31,12/12/31,8,6
Mumps,0,US,NORTH CAROLINA,WINSTON-SALEM,12/6/31,12/12/31,1,6
Mumps,0,US,ARKANSAS,FORT SMITH,12/6/31,12/12/31,0,6
Mumps,0,US,MONTANA,HELENA,12/6/31,12/12/31,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,12/6/31,12/12/31,0,6
Mumps,0,US,CONNECTICUT,BRIDGEPORT,12/6/31,12/12/31,1,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,12/6/31,12/12/31,0,6
Mumps,0,US,WASHINGTON,TACOMA,12/6/31,12/12/31,6,6
Mumps,0,US,ALABAMA,BIRMINGHAM,12/6/31,12/12/31,0,6
Mumps,0,US,ALABAMA,MONTGOMERY,12/6/31,12/12/31,2,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,12/6/31,12/12/31,0,6
Mumps,0,US,GEORGIA,ATLANTA,12/6/31,12/12/31,0,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,12/6/31,12/12/31,0,6
Mumps,0,US,VIRGINIA,NORFOLK,12/6/31,12/12/31,1,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,12/6/31,12/12/31,0,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,12/6/31,12/12/31,0,6
Mumps,0,US,INDIANA,TERRE HAUTE,12/6/31,12/12/31,0,6
Mumps,0,US,KANSAS,WICHITA,12/6/31,12/12/31,0,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,12/6/31,12/12/31,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,12/6/31,12/12/31,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,12/6/31,12/12/31,33,6
Mumps,0,US,MONTANA,MISSOULA,12/6/31,12/12/31,0,6
Mumps,0,US,TEXAS,DALLAS,12/6/31,12/12/31,0,6
Mumps,0,US,OREGON,PORTLAND,12/6/31,12/12/31,5,6
Mumps,0,US,TEXAS,SAN ANTONIO,12/6/31,12/12/31,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,12/6/31,12/12/31,1,6
Mumps,0,US,MONTANA,GREAT FALLS,12/6/31,12/12/31,0,6
Mumps,0,US,KENTUCKY,COVINGTON,12/6/31,12/12/31,0,6
Mumps,0,US,ILLINOIS,PEORIA,12/6/31,12/12/31,0,6
Mumps,0,US,VIRGINIA,ROANOKE,12/6/31,12/12/31,0,6
Mumps,0,US,KENTUCKY,LEXINGTON,12/6/31,12/12/31,1,6
Mumps,0,US,IOWA,DES MOINES,12/6/31,12/12/31,0,6
Mumps,0,US,KANSAS,TOPEKA,12/6/31,12/12/31,1,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,12/6/31,12/12/31,1,6
Mumps,0,US,NORTH DAKOTA,FARGO,12/6/31,12/12/31,0,6
Mumps,0,US,CONNECTICUT,HARTFORD,12/6/31,12/12/31,4,6
Mumps,0,US,NEW JERSEY,TRENTON,12/6/31,12/12/31,23,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,12/6/31,12/12/31,0,6
Mumps,0,US,IOWA,SIOUX CITY,12/6/31,12/12/31,0,6
Mumps,0,US,INDIANA,FORT WAYNE,12/6/31,12/12/31,0,6
Mumps,0,US,MONTANA,BILLINGS,12/6/31,12/12/31,1,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,12/6/31,12/12/31,0,6
Mumps,0,US,NEVADA,RENO,12/6/31,12/12/31,0,6
Mumps,0,US,ARIZONA,PHOENIX,12/6/31,12/12/31,0,6
Mumps,0,US,WISCONSIN,MADISON,12/6/31,12/12/31,1,6
Mumps,0,US,WISCONSIN,KENOSHA,12/6/31,12/12/31,1,6
Mumps,0,US,OKLAHOMA,MUSKOGEE,12/6/31,12/12/31,6,6
Mumps,0,US,VERMONT,BARRE,12/6/31,12/12/31,0,6
Mumps,0,US,NORTH DAKOTA,GRAND FORKS,12/6/31,12/12/31,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,12/6/31,12/12/31,0,6
Mumps,0,US,IOWA,WATERLOO,12/6/31,12/12/31,1,6
Mumps,0,US,IDAHO,BOISE,12/6/31,12/12/31,1,6
Mumps,0,US,OREGON,SALEM,12/6/31,12/12/31,0,6
Mumps,0,US,FLORIDA,MIAMI,12/6/31,12/12/31,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,11/29/31,12/5/31,20,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,11/29/31,12/5/31,0,6
Mumps,0,US,VIRGINIA,RICHMOND,11/29/31,12/5/31,0,6
Mumps,0,US,OHIO,CLEVELAND,11/29/31,12/5/31,82,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,11/29/31,12/5/31,3,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,11/29/31,12/5/31,52,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,11/29/31,12/5/31,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,11/29/31,12/5/31,0,6
Mumps,0,US,OHIO,CINCINNATI,11/29/31,12/5/31,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,11/29/31,12/5/31,0,6
Mumps,0,US,ILLINOIS,CHICAGO,11/29/31,12/5/31,9,6
Mumps,0,US,MASSACHUSETTS,BOSTON,11/29/31,12/5/31,10,6
Mumps,0,US,MICHIGAN,DETROIT,11/29/31,12/5/31,2,6
Mumps,0,US,WISCONSIN,MILWAUKEE,11/29/31,12/5/31,16,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,11/29/31,12/5/31,39,6
Mumps,0,US,MISSOURI,KANSAS CITY,11/29/31,12/5/31,0,6
Mumps,0,US,NEW YORK,ROCHESTER,11/29/31,12/5/31,8,6
Mumps,0,US,COLORADO,DENVER,11/29/31,12/5/31,0,6
Mumps,0,US,OHIO,TOLEDO,11/29/31,12/5/31,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,11/29/31,12/5/31,1,6
Mumps,0,US,PENNSYLVANIA,READING,11/29/31,12/5/31,0,6
Mumps,0,US,GEORGIA,SAVANNAH,11/29/31,12/5/31,0,6
Mumps,0,US,MAINE,PORTLAND,11/29/31,12/5/31,0,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,11/29/31,12/5/31,8,6
Mumps,0,US,NEW YORK,BUFFALO,11/29/31,12/5/31,0,6
Mumps,0,US,KENTUCKY,LOUISVILLE,11/29/31,12/5/31,0,6
Mumps,0,US,OHIO,COLUMBUS,11/29/31,12/5/31,6,6
Mumps,0,US,TENNESSEE,NASHVILLE,11/29/31,12/5/31,0,6
Mumps,0,US,TEXAS,GALVESTON,11/29/31,12/5/31,0,6
Mumps,0,US,IOWA,DAVENPORT,11/29/31,12/5/31,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,11/29/31,12/5/31,7,6
Mumps,0,US,ALABAMA,MOBILE,11/29/31,12/5/31,0,6
Mumps,0,US,NEW JERSEY,NEWARK,11/29/31,12/5/31,8,6
Mumps,0,US,NEW JERSEY,CAMDEN,11/29/31,12/5/31,0,6
Mumps,0,US,INDIANA,INDIANAPOLIS,11/29/31,12/5/31,53,6
Mumps,0,US,DELAWARE,WILMINGTON,11/29/31,12/5/31,1,6
Mumps,0,US,FLORIDA,TAMPA,11/29/31,12/5/31,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,11/29/31,12/5/31,0,6
Mumps,0,US,NEBRASKA,OMAHA,11/29/31,12/5/31,5,6
Mumps,0,US,TENNESSEE,MEMPHIS,11/29/31,12/5/31,1,6
Mumps,0,US,MARYLAND,CUMBERLAND,11/29/31,12/5/31,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,11/29/31,12/5/31,5,6
Mumps,0,US,WISCONSIN,RACINE,11/29/31,12/5/31,26,6
Mumps,0,US,GEORGIA,BRUNSWICK,11/29/31,12/5/31,3,6
Mumps,0,US,MICHIGAN,FLINT,11/29/31,12/5/31,12,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,11/29/31,12/5/31,61,6
Mumps,0,US,TEXAS,FORT WORTH,11/29/31,12/5/31,0,6
Mumps,0,US,COLORADO,PUEBLO,11/29/31,12/5/31,0,6
Mumps,0,US,TEXAS,HOUSTON,11/29/31,12/5/31,0,6
Mumps,0,US,WASHINGTON,SEATTLE,11/29/31,12/5/31,22,6
Mumps,0,US,WASHINGTON,SPOKANE,11/29/31,12/5/31,0,6
Mumps,0,US,NEW YORK,SYRACUSE,11/29/31,12/5/31,4,6
Mumps,0,US,MARYLAND,FREDERICK,11/29/31,12/5/31,0,6
Mumps,0,US,NEW HAMPSHIRE,NASHUA,11/29/31,12/5/31,1,6
Mumps,0,US,UTAH,SALT LAKE CITY,11/29/31,12/5/31,3,6
Mumps,0,US,WISCONSIN,SUPERIOR,11/29/31,12/5/31,8,6
Mumps,0,US,SOUTH DAKOTA,SIOUX FALLS,11/29/31,12/5/31,0,6
Mumps,0,US,NORTH CAROLINA,WINSTON-SALEM,11/29/31,12/5/31,0,6
Mumps,0,US,ARKANSAS,FORT SMITH,11/29/31,12/5/31,0,6
Mumps,0,US,VERMONT,BURLINGTON,11/29/31,12/5/31,0,6
Mumps,0,US,MONTANA,HELENA,11/29/31,12/5/31,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,11/29/31,12/5/31,1,6
Mumps,0,US,CONNECTICUT,BRIDGEPORT,11/29/31,12/5/31,0,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,11/29/31,12/5/31,0,6
Mumps,0,US,WASHINGTON,TACOMA,11/29/31,12/5/31,2,6
Mumps,0,US,ALABAMA,BIRMINGHAM,11/29/31,12/5/31,0,6
Mumps,0,US,ALABAMA,MONTGOMERY,11/29/31,12/5/31,4,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,11/29/31,12/5/31,1,6
Mumps,0,US,GEORGIA,ATLANTA,11/29/31,12/5/31,1,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,11/29/31,12/5/31,0,6
Mumps,0,US,VIRGINIA,NORFOLK,11/29/31,12/5/31,0,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,11/29/31,12/5/31,1,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,11/29/31,12/5/31,0,6
Mumps,0,US,INDIANA,TERRE HAUTE,11/29/31,12/5/31,0,6
Mumps,0,US,KANSAS,WICHITA,11/29/31,12/5/31,0,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,11/29/31,12/5/31,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,11/29/31,12/5/31,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,11/29/31,12/5/31,11,6
Mumps,0,US,MONTANA,MISSOULA,11/29/31,12/5/31,0,6
Mumps,0,US,TEXAS,DALLAS,11/29/31,12/5/31,0,6
Mumps,0,US,OREGON,PORTLAND,11/29/31,12/5/31,16,6
Mumps,0,US,TEXAS,SAN ANTONIO,11/29/31,12/5/31,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,11/29/31,12/5/31,1,6
Mumps,0,US,MONTANA,GREAT FALLS,11/29/31,12/5/31,0,6
Mumps,0,US,KENTUCKY,COVINGTON,11/29/31,12/5/31,0,6
Mumps,0,US,ILLINOIS,PEORIA,11/29/31,12/5/31,1,6
Mumps,0,US,VIRGINIA,ROANOKE,11/29/31,12/5/31,0,6
Mumps,0,US,KENTUCKY,LEXINGTON,11/29/31,12/5/31,1,6
Mumps,0,US,IOWA,DES MOINES,11/29/31,12/5/31,0,6
Mumps,0,US,KANSAS,TOPEKA,11/29/31,12/5/31,0,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,11/29/31,12/5/31,0,6
Mumps,0,US,NORTH DAKOTA,FARGO,11/29/31,12/5/31,0,6
Mumps,0,US,CONNECTICUT,HARTFORD,11/29/31,12/5/31,16,6
Mumps,0,US,NEW JERSEY,TRENTON,11/29/31,12/5/31,4,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,11/29/31,12/5/31,0,6
Mumps,0,US,IOWA,SIOUX CITY,11/29/31,12/5/31,1,6
Mumps,0,US,INDIANA,FORT WAYNE,11/29/31,12/5/31,0,6
Mumps,0,US,MONTANA,BILLINGS,11/29/31,12/5/31,0,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,11/29/31,12/5/31,0,6
Mumps,0,US,NEVADA,RENO,11/29/31,12/5/31,0,6
Mumps,0,US,ARIZONA,PHOENIX,11/29/31,12/5/31,0,6
Mumps,0,US,WISCONSIN,MADISON,11/29/31,12/5/31,1,6
Mumps,0,US,WISCONSIN,KENOSHA,11/29/31,12/5/31,2,6
Mumps,0,US,OKLAHOMA,MUSKOGEE,11/29/31,12/5/31,0,6
Mumps,0,US,VERMONT,BARRE,11/29/31,12/5/31,0,6
Mumps,0,US,NORTH DAKOTA,GRAND FORKS,11/29/31,12/5/31,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,11/29/31,12/5/31,0,6
Mumps,0,US,IOWA,WATERLOO,11/29/31,12/5/31,0,6
Mumps,0,US,IDAHO,BOISE,11/29/31,12/5/31,0,6
Mumps,0,US,OREGON,SALEM,11/29/31,12/5/31,2,6
Mumps,0,US,FLORIDA,MIAMI,11/29/31,12/5/31,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,11/22/31,11/28/31,19,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,11/22/31,11/28/31,0,6
Mumps,0,US,VIRGINIA,RICHMOND,11/22/31,11/28/31,0,6
Mumps,0,US,OHIO,CLEVELAND,11/22/31,11/28/31,60,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,11/22/31,11/28/31,4,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,11/22/31,11/28/31,55,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,11/22/31,11/28/31,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,11/22/31,11/28/31,0,6
Mumps,0,US,OHIO,CINCINNATI,11/22/31,11/28/31,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,11/22/31,11/28/31,0,6
Mumps,0,US,ILLINOIS,CHICAGO,11/22/31,11/28/31,6,6
Mumps,0,US,MASSACHUSETTS,BOSTON,11/22/31,11/28/31,8,6
Mumps,0,US,MICHIGAN,DETROIT,11/22/31,11/28/31,16,6
Mumps,0,US,WISCONSIN,MILWAUKEE,11/22/31,11/28/31,25,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,11/22/31,11/28/31,11,6
Mumps,0,US,MISSOURI,KANSAS CITY,11/22/31,11/28/31,1,6
Mumps,0,US,NEW YORK,ROCHESTER,11/22/31,11/28/31,38,6
Mumps,0,US,COLORADO,DENVER,11/22/31,11/28/31,4,6
Mumps,0,US,OHIO,TOLEDO,11/22/31,11/28/31,1,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,11/22/31,11/28/31,1,6
Mumps,0,US,PENNSYLVANIA,READING,11/22/31,11/28/31,2,6
Mumps,0,US,GEORGIA,SAVANNAH,11/22/31,11/28/31,0,6
Mumps,0,US,MAINE,PORTLAND,11/22/31,11/28/31,1,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,11/22/31,11/28/31,10,6
Mumps,0,US,NEW YORK,BUFFALO,11/22/31,11/28/31,0,6
Mumps,0,US,KENTUCKY,LOUISVILLE,11/22/31,11/28/31,0,6
Mumps,0,US,OHIO,COLUMBUS,11/22/31,11/28/31,2,6
Mumps,0,US,TENNESSEE,NASHVILLE,11/22/31,11/28/31,0,6
Mumps,0,US,TEXAS,GALVESTON,11/22/31,11/28/31,0,6
Mumps,0,US,IOWA,DAVENPORT,11/22/31,11/28/31,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,11/22/31,11/28/31,1,6
Mumps,0,US,ALABAMA,MOBILE,11/22/31,11/28/31,0,6
Mumps,0,US,NEW JERSEY,NEWARK,11/22/31,11/28/31,1,6
Mumps,0,US,NEW JERSEY,CAMDEN,11/22/31,11/28/31,1,6
Mumps,0,US,INDIANA,INDIANAPOLIS,11/22/31,11/28/31,0,6
Mumps,0,US,DELAWARE,WILMINGTON,11/22/31,11/28/31,0,6
Mumps,0,US,FLORIDA,TAMPA,11/22/31,11/28/31,1,6
Mumps,0,US,LOUISIANA,SHREVEPORT,11/22/31,11/28/31,0,6
Mumps,0,US,NEBRASKA,OMAHA,11/22/31,11/28/31,0,6
Mumps,0,US,TENNESSEE,MEMPHIS,11/22/31,11/28/31,0,6
